"fdc_id","data_type","description","food_category_id","publication_date"
"169226","sr_legacy_food","Dandelion greens, raw","11","2019-04-01"
"169227","sr_legacy_food","Dandelion greens, cooked, boiled, drained, without salt","11","2019-04-01"
"169228","sr_legacy_food","Eggplant, raw","11","2019-04-01"
"169229","sr_legacy_food","Eggplant, cooked, boiled, drained, without salt","11","2019-04-01"
"169230","sr_legacy_food","Garlic, raw","11","2019-04-01"
"169231","sr_legacy_food","Ginger root, raw","11","2019-04-01"
"169232","sr_legacy_food","Gourd, white-flowered (calabash), raw","11","2019-04-01"
"169233","sr_legacy_food","Gourd, white-flowered (calabash), cooked, boiled, drained, without salt","11","2019-04-01"
"169234","sr_legacy_food","Hyacinth-beans, immature seeds, raw","11","2019-04-01"
"169235","sr_legacy_food","Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt","11","2019-04-01"
"169236","sr_legacy_food","Jerusalem-artichokes, raw","11","2019-04-01"
"169237","sr_legacy_food","Jew's ear, (pepeao), raw","11","2019-04-01"
"169238","sr_legacy_food","Kale, cooked, boiled, drained, without salt","11","2019-04-01"
"169239","sr_legacy_food","Kale, frozen, unprepared","11","2019-04-01"
"169240","sr_legacy_food","Kale, frozen, cooked, boiled, drained, without salt","11","2019-04-01"
"169241","sr_legacy_food","Kanpyo, (dried gourd strips)","11","2019-04-01"
"169242","sr_legacy_food","Mushrooms, shiitake, raw","11","2019-04-01"
"169243","sr_legacy_food","Mushrooms, portabella, grilled","11","2019-04-01"
"169244","sr_legacy_food","Lambsquarters, raw","11","2019-04-01"
"169245","sr_legacy_food","Lambsquarters, cooked, boiled, drained, without salt","11","2019-04-01"
"169246","sr_legacy_food","Leeks, (bulb and lower leaf-portion), raw","11","2019-04-01"
"169247","sr_legacy_food","Lettuce, cos or romaine, raw","11","2019-04-01"
"169248","sr_legacy_food","Lettuce, iceberg (includes crisphead types), raw","11","2019-04-01"
"169249","sr_legacy_food","Lettuce, green leaf, raw","11","2019-04-01"
"169250","sr_legacy_food","Lotus root, raw","11","2019-04-01"
"169251","sr_legacy_food","Mushrooms, white, raw","11","2019-04-01"
"169252","sr_legacy_food","Mushrooms, white, cooked, boiled, drained, without salt","11","2019-04-01"
"169253","sr_legacy_food","Mushrooms, white, stir-fried","11","2019-04-01"
"169254","sr_legacy_food","Mushrooms, canned, drained solids","11","2019-04-01"
"169255","sr_legacy_food","Mushrooms, portabella, raw","11","2019-04-01"
"169256","sr_legacy_food","Mustard greens, raw","11","2019-04-01"
"169257","sr_legacy_food","Mustard greens, cooked, boiled, drained, without salt","11","2019-04-01"
"169258","sr_legacy_food","Mustard greens, frozen, unprepared","11","2019-04-01"
"169259","sr_legacy_food","Mustard greens, frozen, cooked, boiled, drained, without salt","11","2019-04-01"
"169260","sr_legacy_food","Okra, raw","11","2019-04-01"
"169261","sr_legacy_food","Okra, cooked, boiled, drained, without salt","11","2019-04-01"
"169262","sr_legacy_food","Okra, frozen, unprepared","11","2019-04-01"
"169263","sr_legacy_food","Okra, frozen, cooked, boiled, drained, without salt","11","2019-04-01"
"169264","sr_legacy_food","Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated","11","2019-04-01"
"169265","sr_legacy_food","Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased","11","2019-04-01"
"169266","sr_legacy_food","Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated","11","2019-04-01"
"169267","sr_legacy_food","Potatoes, frozen, french fried, par fried, extruded, unprepared","11","2019-04-01"
"169268","sr_legacy_food","Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt","11","2019-04-01"
"169269","sr_legacy_food","Potato salad, home-prepared","11","2019-04-01"
"169270","sr_legacy_food","Pumpkin flowers, raw","11","2019-04-01"
"169271","sr_legacy_food","Pumpkin flowers, cooked, boiled, drained, without salt","11","2019-04-01"
"169272","sr_legacy_food","Pumpkin leaves, raw","11","2019-04-01"
"169273","sr_legacy_food","Pumpkin pie mix, canned","11","2019-04-01"
"169274","sr_legacy_food","Purslane, raw","11","2019-04-01"
"169275","sr_legacy_food","Purslane, cooked, boiled, drained, without salt","11","2019-04-01"
"169276","sr_legacy_food","Radishes, raw","11","2019-04-01"
"169277","sr_legacy_food","Salsify, (vegetable oyster), raw","11","2019-04-01"
"169278","sr_legacy_food","Salsify, cooked, boiled, drained, without salt","11","2019-04-01"
"169279","sr_legacy_food","Sauerkraut, canned, solids and liquids","11","2019-04-01"
"169280","sr_legacy_food","Seaweed, agar, raw","11","2019-04-01"
"169281","sr_legacy_food","Sesbania flower, cooked, steamed, without salt","11","2019-04-01"
"169282","sr_legacy_food","Soybeans, green, raw","11","2019-04-01"
"169283","sr_legacy_food","Soybeans, green, cooked, boiled, drained, without salt","11","2019-04-01"
"169284","sr_legacy_food","Soybeans, mature seeds, sprouted, raw","11","2019-04-01"
"169285","sr_legacy_food","Spinach, canned, regular pack, solids and liquids","11","2019-04-01"
"169286","sr_legacy_food","Spinach, canned, regular pack, drained solids","11","2019-04-01"
"169287","sr_legacy_food","Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)","11","2019-04-01"
"169288","sr_legacy_food","Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt","11","2019-04-01"
"169289","sr_legacy_food","Squash, summer, scallop, raw","11","2019-04-01"
"169290","sr_legacy_food","Squash, summer, scallop, cooked, boiled, drained, without salt","11","2019-04-01"
"169291","sr_legacy_food","Squash, summer, zucchini, includes skin, raw","11","2019-04-01"
"169292","sr_legacy_food","Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt","11","2019-04-01"
"169293","sr_legacy_food","Squash, winter, acorn, cooked, baked, without salt","11","2019-04-01"
"169294","sr_legacy_food","Squash, winter, acorn, cooked, boiled, mashed, without salt","11","2019-04-01"
"169295","sr_legacy_food","Squash, winter, butternut, raw","11","2019-04-01"
"169296","sr_legacy_food","Squash, winter, butternut, cooked, baked, without salt","11","2019-04-01"
"169297","sr_legacy_food","Squash, winter, hubbard, cooked, boiled, mashed, without salt","11","2019-04-01"
"169298","sr_legacy_food","Squash, winter, spaghetti, raw","11","2019-04-01"
"169299","sr_legacy_food","Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt","11","2019-04-01"
"169300","sr_legacy_food","Succotash, (corn and limas), raw","11","2019-04-01"
"169301","sr_legacy_food","Water convolvulus,raw","11","2019-04-01"
"169302","sr_legacy_food","Water convolvulus, cooked, boiled, drained, without salt","11","2019-04-01"
"169303","sr_legacy_food","Sweet potato leaves, raw","11","2019-04-01"
"169304","sr_legacy_food","Sweet potato leaves, cooked, steamed, without salt","11","2019-04-01"
"169305","sr_legacy_food","Sweet potato, canned, mashed","11","2019-04-01"
"169306","sr_legacy_food","Sweet potato, frozen, unprepared (Includes foods for USDA's Food Distribution Program)","11","2019-04-01"
"169307","sr_legacy_food","Sweet potato, frozen, cooked, baked, without salt","11","2019-04-01"
"169308","sr_legacy_food","Taro, raw","11","2019-04-01"
"169309","sr_legacy_food","Taro shoots, cooked, without salt","11","2019-04-01"
"169310","sr_legacy_food","Taro, tahitian, raw","11","2019-04-01"
"169311","sr_legacy_food","Artichokes, (globe or french), cooked, boiled, drained, with salt","11","2019-04-01"
"169312","sr_legacy_food","Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt","11","2019-04-01"
"169313","sr_legacy_food","Asparagus, cooked, boiled, drained, with salt","11","2019-04-01"
"169314","sr_legacy_food","Asparagus, canned, no salt added, solids and liquids","11","2019-04-01"
"169315","sr_legacy_food","Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt","11","2019-04-01"
"169316","sr_legacy_food","Lima beans, immature seeds, cooked, boiled, drained, with salt","11","2019-04-01"
"169317","sr_legacy_food","Lima beans, immature seeds, canned, no salt added, solids and liquids","11","2019-04-01"
"169318","sr_legacy_food","Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, with salt","11","2019-04-01"
"169319","sr_legacy_food","Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt","11","2019-04-01"
"169320","sr_legacy_food","Beans, snap, yellow, raw","11","2019-04-01"
"169321","sr_legacy_food","Beans, snap, green, cooked, boiled, drained, with salt","11","2019-04-01"
"169322","sr_legacy_food","Beans, snap, yellow, cooked, boiled, drained, without salt","11","2019-04-01"
"169323","sr_legacy_food","Beans, snap, yellow, cooked, boiled, drained, with salt","11","2019-04-01"
"169324","sr_legacy_food","Beans, snap, yellow, frozen, all styles, unprepared","11","2019-04-01"
"169325","sr_legacy_food","Beans, snap, green, frozen, cooked, boiled, drained, with salt","11","2019-04-01"
"169326","sr_legacy_food","Beans, snap, yellow, frozen, cooked, boiled, drained, without salt","11","2019-04-01"
"169327","sr_legacy_food","Beans, snap, yellow, frozen, cooked, boiled, drained, with salt","11","2019-04-01"
"169328","sr_legacy_food","Broadbeans, immature seeds, cooked, boiled, drained, with salt","11","2019-04-01"
"169329","sr_legacy_food","Broccoli, leaves, raw","11","2019-04-01"
"169330","sr_legacy_food","Broccoli, flower clusters, raw","11","2019-04-01"
"169331","sr_legacy_food","Broccoli, stalks, raw","11","2019-04-01"
"169332","sr_legacy_food","Brussels sprouts, frozen, cooked, boiled, drained, with salt","11","2019-04-01"
"169333","sr_legacy_food","Burdock root, cooked, boiled, drained, with salt","11","2019-04-01"
"169334","sr_legacy_food","Butterbur, cooked, boiled, drained, with salt","11","2019-04-01"
"169335","sr_legacy_food","Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw","11","2019-04-01"
"169336","sr_legacy_food","Cabbage, common (danish, domestic, and pointed types), stored, raw","11","2019-04-01"
"169337","sr_legacy_food","Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt","11","2019-04-01"
"169338","sr_legacy_food","Cardoon, cooked, boiled, drained, with salt","11","2019-04-01"
"169339","sr_legacy_food","Carrots, cooked, boiled, drained, with salt","11","2019-04-01"
"169340","sr_legacy_food","Carrots, canned, no salt added, solids and liquids","11","2019-04-01"
"169341","sr_legacy_food","Celeriac, cooked, boiled, drained, with salt","11","2019-04-01"
"169342","sr_legacy_food","Celery, cooked, boiled, drained, with salt","11","2019-04-01"
"169343","sr_legacy_food","Chard, swiss, cooked, boiled, drained, with salt","11","2019-04-01"
"169344","sr_legacy_food","Chayote, fruit, cooked, boiled, drained, with salt","11","2019-04-01"
"169345","sr_legacy_food","Corn, sweet, yellow, canned, no salt added, solids and liquids (Includes foods for USDA's Food Distribution Program)","11","2019-04-01"
"169346","sr_legacy_food","Corn, sweet, yellow, canned, cream style, no salt added","11","2019-04-01"
"169347","sr_legacy_food","Corn, sweet, yellow, canned, vacuum pack, no salt added","11","2019-04-01"
"169348","sr_legacy_food","Corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt","11","2019-04-01"
"169349","sr_legacy_food","Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt","11","2019-04-01"
"169350","sr_legacy_food","Cress, garden, cooked, boiled, drained, with salt","11","2019-04-01"
"169351","sr_legacy_food","Dandelion greens, cooked, boiled, drained, with salt","11","2019-04-01"
"169352","sr_legacy_food","Eggplant, cooked, boiled, drained, with salt","11","2019-04-01"
"169353","sr_legacy_food","Gourd, white-flowered (calabash), cooked, boiled, drained, with salt","11","2019-04-01"
"169354","sr_legacy_food","Jute, potherb, cooked, boiled, drained, with salt","11","2019-04-01"
"169355","sr_legacy_food","Kale, cooked, boiled, drained, with salt","11","2019-04-01"
"169356","sr_legacy_food","Kale, frozen, cooked, boiled, drained, with salt","11","2019-04-01"
"169357","sr_legacy_food","Kohlrabi, cooked, boiled, drained, with salt","11","2019-04-01"
"169358","sr_legacy_food","Yambean (jicama), cooked, boiled, drained, with salt","11","2019-04-01"
"169359","sr_legacy_food","Yardlong bean, cooked, boiled, drained, with salt","11","2019-04-01"
"169360","sr_legacy_food","Corn, sweet, white, canned, whole kernel, no salt added, solids and liquids","11","2019-04-01"
"169361","sr_legacy_food","Corn, sweet, white, canned, whole kernel, drained solids","11","2019-04-01"
"169362","sr_legacy_food","Corn, sweet, white, canned, cream style, regular pack","11","2019-04-01"
"169363","sr_legacy_food","Corn, sweet, white, canned, cream style, no salt added","11","2019-04-01"
"169364","sr_legacy_food","Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt","11","2019-04-01"
"169365","sr_legacy_food","Corn, sweet, white, frozen, kernels on cob, unprepared","11","2019-04-01"
"169366","sr_legacy_food","Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt","11","2019-04-01"
"169367","sr_legacy_food","Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt","11","2019-04-01"
"169368","sr_legacy_food","Sesbania flower, cooked, steamed, with salt","11","2019-04-01"
"169369","sr_legacy_food","Soybeans, mature seeds, sprouted, cooked, steamed, with salt","11","2019-04-01"
"169370","sr_legacy_food","Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt","11","2019-04-01"
"169371","sr_legacy_food","Dock, cooked, boiled, drained, with salt","11","2019-04-01"
"169372","sr_legacy_food","Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and margarine added","11","2019-04-01"
"169373","sr_legacy_food","Peppers, sweet, red, freeze-dried","11","2019-04-01"
"169374","sr_legacy_food","Beans, snap, yellow, canned, regular pack, drained solids","11","2019-04-01"
"169375","sr_legacy_food","Beans, snap, yellow, canned, no salt added, drained solids","11","2019-04-01"
"169376","sr_legacy_food","Mushroom, white, exposed to ultraviolet light, raw","11","2019-04-01"
"169377","sr_legacy_food","Mushrooms, portabella, exposed to ultraviolet light, grilled","11","2019-04-01"
"169378","sr_legacy_food","Pickles, cucumber, sweet (includes bread and butter pickles)","11","2019-04-01"
"169379","sr_legacy_food","Pickles, cucumber, sour","11","2019-04-01"
"169380","sr_legacy_food","Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)","11","2019-04-01"
"169381","sr_legacy_food","Catsup, low sodium","11","2019-04-01"
"169382","sr_legacy_food","Mushrooms, enoki, raw","11","2019-04-01"
"169383","sr_legacy_food","Peppers, sweet, yellow, raw","11","2019-04-01"
"169384","sr_legacy_food","Tomatoes, sun-dried, packed in oil, drained","11","2019-04-01"
"169385","sr_legacy_food","Fennel, bulb, raw","11","2019-04-01"
"169386","sr_legacy_food","Pickle relish, hamburger","11","2019-04-01"
"169387","sr_legacy_food","Arugula, raw","11","2019-04-01"
"169388","sr_legacy_food","Nopales, cooked, without salt","11","2019-04-01"
"169389","sr_legacy_food","Cauliflower, green, raw","11","2019-04-01"
"169390","sr_legacy_food","Cauliflower, green, cooked, no salt added","11","2019-04-01"
"169391","sr_legacy_food","Cauliflower, green, cooked, with salt","11","2019-04-01"
"169392","sr_legacy_food","Broccoli, chinese, cooked","11","2019-04-01"
"169393","sr_legacy_food","Grape leaves, canned","11","2019-04-01"
"169394","sr_legacy_food","Pepper, banana, raw","11","2019-04-01"
"169395","sr_legacy_food","Peppers, serrano, raw","11","2019-04-01"
"169396","sr_legacy_food","Peppers, ancho, dried","11","2019-04-01"
"169397","sr_legacy_food","Pickles, chowchow, with cauliflower onion mustard, sweet","11","2019-04-01"
"169398","sr_legacy_food","Epazote, raw","11","2019-04-01"
"169399","sr_legacy_food","Fireweed, leaves, raw","11","2019-04-01"
